,"﻿""Post ID""",Permalink,Post Message,Type,Countries,Languages,Posted,Lifetime: The number of people who saw your Page post. (Unique Users),"Lifetime: The number of people who saw your Page post in news feed or ticker, or on your Page's timeline. (Unique Users)",Lifetime: The number of people who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who saw your Page post in a story from a friend. (Unique Users),Lifetime: The number of impressions of your Page post. (Total Count),Lifetime: The number of impressions of your post in News Feed or ticker or on your Page's Wall. (Total Count),Lifetime: The number of impressions of your Page post in an Ad or Sponsored Story. (Total Count),Lifetime: The number of impressions of your Page post in a story generated by a friend. (Total Count),Lifetime: The number of people who clicked anywhere in your posts. (Unique Users),Lifetime: The number of unique people who created a story by interacting with your Page post. (Unique Users),Lifetime: The number of stories generated about your Page post. (Total Count),Lifetime: The number of unique people who created a story about your Page post by interacting with it. (Unique Users) - comment,Lifetime: The number of unique people who created a story about your Page post by interacting with it. (Unique Users) - like,Lifetime: The number of unique people who created a story about your Page post by interacting with it. (Unique Users) - share,"Lifetime: The number of stories created about your Page post, by action type. (Total Count) - comment","Lifetime: The number of stories created about your Page post, by action type. (Total Count) - like","Lifetime: The number of stories created about your Page post, by action type. (Total Count) - share",Lifetime: The number of people who clicked anywhere in your post. Clicks generating stories are included in &quot;Other Clicks.&quot; (Unique Users),Lifetime: The number of clicks anywhere in your post. Clicks generating stories are included in &quot;Other Clicks.&quot; (Total Count),"Lifetime: The number of people who clicked anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Unique Users) - link clicks","Lifetime: The number of people who clicked anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Unique Users) - other clicks","Lifetime: The number of people who clicked anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Unique Users) - photo view","Lifetime: The number of people who clicked anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Unique Users) - video play","Lifetime: The number of clicks anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Total Count) - link clicks","Lifetime: The number of clicks anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Total Count) - other clicks","Lifetime: The number of clicks anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Total Count) - photo view","Lifetime: The number of clicks anywhere in your post, by type. Clicks generating stories are included in &quot;Other Clicks.&quot; (Total Count) - video play",Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),"Lifetime: The number of people who have given negative feedback to your post, by type. (Unique Users) - hide_all_clicks","Lifetime: The number of people who have given negative feedback to your post, by type. (Unique Users) - hide_clicks","Lifetime: The number of people who have given negative feedback to your post, by type. (Unique Users) - report_spam_clicks","Lifetime: The number of people who have given negative feedback to your post, by type. (Unique Users) - unlike_page_clicks","Lifetime: The number of people who have given negative feedback to your post, by type. (Unique Users) - xbutton_clicks","Lifetime: The number of times people have given negative feedback to your post, by type. (Total Count) - hide_all_clicks","Lifetime: The number of times people have given negative feedback to your post, by type. (Total Count) - hide_clicks","Lifetime: The number of times people have given negative feedback to your post, by type. (Total Count) - report_spam_clicks","Lifetime: The number of times people have given negative feedback to your post, by type. (Total Count) - unlike_page_clicks","Lifetime: The number of times people have given negative feedback to your post, by type. (Total Count) - xbutton_clicks",Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: The number of stories generated about your Page post by people who have liked your Page. (Total Count),Lifetime: The number of people who have liked your Page and who are sharing stories about your Page. (Unique Users)
42,10513336322_10151568809396323,https://www.facebook.com/photo.php?fbid=10151568772631323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Over the next two days, the US Supreme Court will hear arguments over state and federal constitutional rights for same-sex couples.

Today's first session concerns Proposition 8, a 2008 ballot initiative to ban same-sex marriage in the California state's constitution – overturning the state supreme court's recognition of same-sex marriage just a few months earlier - for live coverage:

http://gu.com/p/3eyfq/tw?CMP=SOCNETTXT6966

The shockingly rapid and radical collapse of the anti-gay framework demonstrates the baselessness of defeatism

http://gu.com/p/3eyfm/tw?CMP=SOCNETTXT6966

Gay marriage can help us defeat discrimination - of course, marriage confers legal and economic privileges. But more than that, the right to marry is a basic marker of equality

http://gu.com/p/3eyye/tw?CMP=SOCNETTXT6966

Photograph: Karen Bleier/AFP/Getty Images",Photo,,,03/26/2013 11:30:02 AM,0.38227056388983099,0.44263055048104977,,0.057966647179715891,0.39396998042734382,0.45705100085204103,,0.053639415894231227,0.37786493813268113,0.18092655526403834,0.15613999653759594,0.073272854152128405,0.19897467572575664,0.13135110896485117,0.052890576565406071,0.19495279593318809,0.13508144616607071,0.38546698268878821,0.32625090169847198,0.021238898855004098,0.23585135517069986,0.54298876523199335,,0.019594622205876343,0.23174379475969975,0.54193141836895453,,0.28207362230450883,0.31701346389228885,0.57391304347826089,0.2853162440791307,0.61502347417840375,,0.29890672249360317,0.55932203389830515,0.27894306728411877,0.6064814814814814,,0.28322680185144367,0.44345833758332509,0.41806611814235073,,,0.38225780090715938,0.20251073311233087,0.23177678795648898
43,10513336322_10151568636871323,https://www.facebook.com/photo.php?fbid=10151568636796323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"This week's audio versions of a selection of articles from the Guardian newspaper and website Guardian include:

Larry Elliot on how Lehman lessons weigh on Cyprus talks - but the 1920s slump must not be ignored, Kira Cochrane on the rise of the naked female warriors and audiobook review of Kate Atkinson's Life after Life. 

You can listen to them here: 

http://gu.com/p/3ekkp/tw?CMP=SOCNETTXT6965",Photo,,,03/26/2013 09:13:10 AM,0.37184868244974301,0.42354750885239284,,0.093657901556746193,0.37665661277642232,0.4311857419678487,,0.082202123728895238,0.32607634255104462,0.14715359828141783,0.12846961740435109,0.073272854152128405,0.16525015441630636,0.10320444275809734,0.052890576565406071,0.16190994916485113,0.099059727188451852,0.33167321712519876,0.2742568599346093,0.030341284078577283,0.17796056799243717,0.49277844348002564,,0.033590780924359451,0.17202824355028906,0.49044793362390382,,0.39490307122631235,0.31701346389228885,,0.213987183059348,1.2300469483568075,1.0456140350877192,0.23912537799488251,,0.20920730046308908,1.2129629629629628,0.91131498470948025,0.22658144148115494,0.41650670056479699,0.39612649356269169,,,0.3146173052868006,0.15783924786696377,0.18107561559100702
44,10513336322_10151568373116323,https://www.facebook.com/photo.php?fbid=10151568373061323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"A disaster year for butterflies. 

Fewer butterflies flew in British skies in the miserable summer of 2012 than for thousands of years, leaving several species in danger of extinction from parts of the country.

The country's most endangered butterfly, the high brown fritillary, saw its small population slump by 46%, while another rare species, the black hairstreak, fell by 98%, as 300,000 fewer butterflies were recorded on the wing compared with 2011.

http://gu.com/p/3ey65/tw?CMP=SOCNETTXT6966

Photograph: Butterfly Conservation",Photo,,,03/26/2013 05:38:02 AM,1.5824463358651728,1.4865809447853522,,2.0897102873019411,1.5565187363793127,1.4674356667731432,,2.021767417950489,1.2707386878827474,2.1011603951330318,2.0792313462981129,1.6266573621772504,1.9425324274243361,2.9647821737780693,1.5444048357098574,1.9230936819172113,2.9177592371871275,1.2646485253967779,1.2441096840073822,0.54310898500653337,1.4949759762979136,0.99129520944599048,,0.53465326304605454,1.4478055164082948,0.98902483852334189,,1.9181006316706601,1.988539000778903,0.57391304347826089,1.8545555865143495,1.2300469483568075,1.0456140350877192,1.9130030239590601,0.55932203389830515,1.8828657041678016,1.2129629629629628,0.91131498470948025,2.095878333700683,1.4924078668669596,1.5206839096613209,,,1.3002995276492664,2.0876474104668228,2.0751265546729405
45,10513336322_10151568188531323,https://www.facebook.com/photo.php?fbid=10151568188491323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"The Guardian surveyed 81 councils in England and Wales to find out how communities around the country will be affected as budgets are cut and local authorities struggle to deal with a growing financial crisis.

Search the map by postcode and local authority area – but what is missing? Use the form to tell us what is happening where you live http://gu.com/p/3ey5f?CMP=SOCNETTXT6967

Plus more on the cuts:
• Council cuts will bring local government 'to its knees' http://gu.com/p/3ekkq?CMP=SOCNETTXT6966
• Vulnerable people could lose life-transforming social care http://gu.com/p/3ekp7?CMP=SOCNETTXT6966
• Cuts in council planning could 'let developers command agenda' http://gu.com/p/3ekjh?CMP=SOCNETTXT6966",Photo,,,03/26/2013 02:27:56 AM,1.1927084433318613,1.3411417633664433,,0.3932366218065006,1.1350938150329191,1.2743868755562211,,0.38166074957027418,1.045362392295996,0.32325544540508183,0.3083270817704426,0.24912770411723656,0.30352069178505253,0.41281777103238937,0.19040607563546186,0.30399419026870006,0.41424976824261689,1.0686148030362126,1.1806394798722164,0.21845724536575642,1.0339937821006364,1.5809078448762395,,0.22393853949572964,1.0471972159107252,1.5668592133592396,,0.73339141799172292,0.69166573940135756,1.1478260869565218,0.64196154917804404,,0.52280701754385961,0.7173761339846475,1.1186440677966103,0.62762190138926721,,0.45565749235474012,0.67974432444346478,1.2761810099076851,1.3557575843361189,,,1.2041788233466511,0.27696320852127604,0.28247796032197098
46,10513336322_10151568162876323,https://www.facebook.com/photo.php?fbid=10151568162246323&amp;set=a.10150320554301323.386037.10513336322&amp;type=1,"Guardian front page, 26 March 2013: Councils reveal shock toll of cuts as axe looms again http://gu.com/p/3ekkq?CMP=SOCNETTXT6966",Photo,,,03/26/2013 01:51:36 AM,0.80628936352898561,0.92064274040944594,,0.19161900399582937,0.78224862340876267,0.89618234855595214,,0.16704686019052514,0.33023221750512655,0.20987480410628445,0.20555138784696173,0.16120027913468249,0.17873996294008648,0.28146666206753823,0.16924984500929943,0.17843137254901961,0.30618461130976027,0.33431340193813569,0.35271633737106883,0.16687706243217504,0.3628894714785541,0.37299096158604561,,0.15395774590331412,0.35789784002991171,0.36986819303681145,,0.56414724460901766,0.60520752197618788,1.1478260869565218,0.5706324881582614,0.61502347417840375,0.52280701754385961,0.53803210048848571,1.1186440677966103,0.55788613456823755,0.6064814814814814,0.45565749235474012,0.50980824333259855,0.89219286459496772,0.91716730126440982,,,0.409402999807435,0.24718221835769796,0.24988434951558969
47,10513336322_10151567526811323,https://www.facebook.com/photo.php?fbid=10151567260696323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Celebrations took place around the world for Earth Hour 2013. From Colombo to the Kremlin, major landmarks, businesses and households turned their lights off for one hour at 8.30pm on Saturday 23 March to raise awareness about climate change and show support for renewable energy. 

Here, people during Earth Hour holding candles in Shanghai, China in an attempt to establish a Guinness world record for 'blowing out the most number of candles simultaneously'

http://gu.com/p/3ekyt/tw?CMP=SOCNETTXT6965

Photograph: Carlos Barria/Reuters",Photo,,,03/25/2013 03:00:01 PM,0.72696164460637369,0.76586607069676649,,0.51385281124376969,0.73381020003721376,0.78750832301245388,,0.44120387476104034,0.64032442561739444,0.80090155130214302,0.72338276876911534,0.23447313328681088,0.94091414453366273,0.55355110206615854,0.21156230626162428,0.94172113289760351,0.5493312144086876,0.63034412408868623,0.56186354140318329,0.081921467012158661,0.49099963940082064,0.80479972865296767,,0.078378488823505371,0.47337427018320921,0.79528435645644069,,0.56414724460901766,0.57638811616779795,,0.64196154917804404,0.61502347417840375,,0.59781344498720634,,0.62762190138926721,0.6064814814814814,,0.56645360370288733,0.78059607431928835,0.75312563822064582,,,0.68174499533151134,0.80110863540025001,0.88002749177229411
48,10513336322_10151567427471323,https://www.facebook.com/photo.php?fbid=10151567249296323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"An argument between a Buddhist couple and the Muslim owners of a gold shop in the Burmese city of Meikhtila escalated into a riot involving hundreds of people last week. 

The sectarian violence escalated over the weekend and has led to the deaths of dozens of people, the displacement of at least 10,000 more and the destruction of property

Photo gallery: 

http://gu.com/p/3ekpv/tw?CMP=SOCNETTXT6965

Photograph: Soe Zeya Tun/Reuters",Photo,,,03/25/2013 01:40:02 PM,2.5003611324495481,2.4430854011611043,,2.7903726427318696,2.4653154003497262,2.451429570785181,,2.5216710308599333,2.6373821823981549,1.7200084520434578,2.0634197010791158,2.7257501744591766,1.082557134033354,2.7208443999862029,4.3264491630502171,1.0838053740014524,2.7646669315322474,2.6781374696228735,2.9393028114255735,2.054104932119682,3.5211535275371078,1.6139031991703898,0.44444444444444442,2.0714314903354993,3.7094825850614055,1.6447618547497769,0.81632653061224481,1.7488564582879547,1.8156225659285636,1.1478260869565218,1.7832265254945667,0.61502347417840375,0.52280701754385961,1.7934403349616188,1.6779661016949152,1.8828657041678016,0.6064814814814814,0.45565749235474012,1.7560061714789508,2.492784150209491,2.5205797722727628,,,2.8934112008129809,2.099559806532254,1.5644933187063006
49,10513336322_534180329959087,https://www.facebook.com/theguardian/posts/534180329959087,Timeline Photos,Photo,,,03/25/2013 11:59:18 AM,0.15262491227406594,0.18038875199919138,,0.003417247759502902,0.092151795561356387,0.10862147524101097,,0.0033735481694485048,0.14961149834694989,0.25812188551002802,0.23322176698020658,0.19050942079553385,0.25967881408276716,0.23455555172294851,0.13751549907005578,0.25773420479302833,0.2431466030989273,0.12969907893552549,0.12131943078234637,0.17597944765574824,0.19404134220862126,0.015780386836332698,,0.16795390462179724,0.17202824355028906,0.015580528278107441,,0.056414724460901768,0.057638811616779799,,0.071329061019782675,,,0.059781344498720627,,0.069735766821029693,,,0.056645360370288736,0.084322121251335924,0.13661713231919018,,,0.16554121296561503,0.29185370360306506,0.31507157112835221
50,10513336322_10151567199816323,https://www.facebook.com/photo.php?fbid=10151567199696323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"How much palm oil is in your Easter egg?

Lindt, Thorntons and Guylian rank the lowest on their use of sustainable palm oil in Easter eggs. Divine and Booja-Booja were deemed to have the best overall credentials, with neither using any palm oil in their chocolate products. Cadbury – now owned by Kraft – had poor scores while stablemate Green &amp; Black's did much better. Traidcraft, Co-operative Food and Sainsbury's also scored well.

Unsustainable palm oil poses an increasing threat to the world's rainforests, their indigenous wildlife, and the people whose livelihoods depend on the forests.

http://gu.com/p/3ektx/tw?CMP=SOCNETTXT6966",Photo,,,03/25/2013 11:01:59 AM,1.7053840635322308,1.1847088296633521,,4.4586223730284527,1.5983084010523509,1.0688100922263541,,4.4193481019775414,2.1882280046685296,2.3930552376256804,2.4290639967684227,2.4619678995115142,2.0032365657813465,3.6684488289469148,2.2954510229386234,2.0023965141612199,3.6562044762283139,2.2015841108877621,1.9343188780528933,2.8278076761234026,2.5745319520110717,1.1010406269895769,,2.8020309754403172,2.2355762317006529,1.0872499081027149,,2.200174253975169,2.3055524646711918,,2.2825299526330456,1.2300469483568075,0.52280701754385961,2.2716910909513839,,2.3710160719150095,1.2129629629629628,1.3669724770642202,2.3224597751818381,1.0896946329504784,1.2077662226841563,,,1.4636157243115802,1.882158578338134,1.8505927913400917
51,10513336322_10151567027461323,https://www.facebook.com/photo.php?fbid=10151567027391323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"UK's cold weather could stay until late April. 

The Met Office's furthest prediction stops at 30 days – 22 April – when colder-than-average conditions and frosty nights are expected to keep their grip on Scotland, northern England and possibly further south.

Communities in the UK remain without power and road links after the heaviest snowfall of the year

http://gu.com/p/3ekym/tw?CMP=SOCNETTXT6966

Guardian readers share their photos of the snow in the first few days of the spring season via Flickr. Share yours with us: http://www.flickr.com/groups/uk-snow/

Photograph: mjeshenton/Flickr",Photo,,,03/25/2013 09:04:27 AM,1.9918340281622233,1.7515351755993342,,3.257396503197266,1.9550364677564378,1.7043429404458696,,3.281956336647978,2.0705847751991335,2.2700251800461344,2.482428299382538,4.7334263782274943,1.6187770228536134,2.7489910661929566,4.8447768133911966,1.6190994916485113,2.7736723612766521,2.0728751012570878,1.9542265066561741,1.5261665891524372,2.6656563392361146,0.98842604820302093,,1.5479751542642313,2.5096350197014585,0.97886362442892405,,1.4103681115225442,1.2968732613775453,0.57391304347826089,1.3552521593758706,,0.52280701754385961,1.434752267969295,0.55932203389830515,1.3249795695995641,,0.45565749235474012,1.3594886488869296,1.7411102081442045,1.803548355134782,,,1.9433292393033355,2.078713113417749,1.7998916189746099
52,10513336322_10151566788811323,https://www.facebook.com/photo.php?fbid=10151566563111323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Monday's g2 cover: 'Game of Thrones is more brutally realistic than most historical novels' http://gu.com/p/3ejq2?CMP=NECNETTXT766

As the epic fantasy returns to TV, historian Tom Holland explains how it plunders real events from the ancient world to the middle ages to produce a heady cocktail of drama

+ a beginner's guide http://gu.com/p/3ekv5?CMP=NECNETTXT766",Photo,,,03/25/2013 06:00:00 AM,0.94349393860431929,0.97347516132098555,,0.77710745345732657,0.90134118921648387,0.92128037302383159,,0.78811707818599486,0.72248287663270672,0.91669454667112749,0.87754630965433666,0.61549197487787854,1.0218529956763434,0.74119554344451732,0.57121822690638557,1.0210239651416122,0.72943980929678187,0.71648015361075279,0.66491479534957787,0.34892476690363872,0.70487393647606889,0.63982295718221671,,0.34990396796207757,0.70116339267738503,0.63744683085648268,,1.0154650402962317,1.0374986091020364,0.57391304347826089,0.99860685427695739,0.61502347417840375,0.52280701754385961,1.0162828564782507,0.55932203389830515,0.97630073549441565,0.6064814814814814,0.45565749235474012,1.0762618470354859,0.92220253793521456,0.97555501183930882,,,0.76184558225035726,0.89342970490734208,0.92348563951413587
53,10513336322_352260011540281,https://www.facebook.com/theguardian/posts/352260011540281,"Charlie Brooker on Comment is free: When I try to ­envisage the TV audience, I picture a huge, ­gaping, ­dispassionate, eyeless maw.",Link,,,03/25/2013 02:39:43 AM,0.94719724793157389,1.097070861127218,,0.14010715813961896,1.0824799711987056,1.2545333712765627,,0.15417115134379669,0.27268933352553043,0.24364776108890496,0.22333948871833342,0.11723656664340544,0.27654107473749229,0.16887999724052294,0.12693738375697458,0.2709513435003631,0.17110316514368956,0.27622933605352373,0.25083612040133779,1.5322348459681527,0.20315378093112557,,,1.5003882146213887,0.21157496620552793,,,0.7898061424526247,0.77812395682652724,0.57391304347826089,0.71329061019782669,0.61502347417840375,1.0456140350877192,0.7173761339846475,0.55932203389830515,0.69735766821029688,1.2129629629629628,0.91131498470948025,0.67974432444346478,1.2613107699066515,1.1089873599453228,,,0.33731247158047362,0.28291940655399167,0.30782854650471192
54,10513336322_10151566529756323,https://www.facebook.com/photo.php?fbid=10151566529101323&amp;set=a.10150320554301323.386037.10513336322&amp;type=1,"Guardian front page, 25 March 2013: Cyprus told: take bank levy or leave euro http://gu.com/p/3ekgz?CMP=SOCNETTXT6966

Boris Johnson caught in bicycle crash of an interview with Eddie Mair http://gu.com/p/3ekek/tw",Photo,,,03/25/2013 01:36:49 AM,1.8292729143598403,1.9961581658353633,,0.92809917853462143,1.8190826498892938,1.9900274048872011,,0.89134765217111911,1.5207305505052149,0.85397334084626086,0.86173466443533964,1.0551290997906488,0.84985793699814705,0.81625331999586082,0.90971791692498449,0.84589687726942631,0.84651039597404321,1.5491284389907294,1.6958957496041893,2.220981994551857,1.591460621595018,1.5550853936895133,2.6666666666666665,2.2197907727514203,1.6467255313641462,1.5431497138055978,2.4489795918367343,1.0154650402962317,0.92222098586847678,,0.78461967121760934,0.61502347417840375,0.52280701754385961,1.0162828564782507,,0.83682920185235632,0.6064814814814814,0.45565749235474012,1.0196164866651971,2.0139753434564382,2.050495511981866,,,1.8565536034745855,1.0572251508070214,1.0647246196751212
55,10513336322_10151565849871323,https://www.facebook.com/photo.php?fbid=10151562252826323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Female entrepreneurs own 25% of all private enterprises in Vietnam – Asia's fastest-growing economy after China. But those at the top have often overcome extraordinary hardship to get there. Abigail Haworth meets three of Vietnam's wealthiest women

http://gu.com/p/3ehm4?CMP=NECNETTXT766

Photograph: Nana Chen",Photo,,,03/24/2013 02:30:01 PM,2.49299498712102,2.4670172156312566,,2.6147007949470535,2.7844469528666353,2.8294974669989834,,2.5231891275361851,2.6322672593777465,2.2772622422566959,2.1741012176120953,1.2163293789253313,2.559691167387276,2.054706633093029,1.1318583384996899,2.537690631808279,2.0262216924910605,2.6530557138999731,2.868806385430426,3.0280601510420126,2.9116921847437309,2.6998807296343763,,3.0623595276041029,2.8339181454744171,2.7022055348421992,,1.9745153561315618,1.9597195949705131,1.7217391304347827,1.6405684034550014,0.61502347417840375,1.5684210526315789,1.9727843684577808,1.6779661016949152,1.603922636883683,0.6064814814814814,1.8226299694189605,2.095878333700683,2.8637648734213768,2.523815108616307,,,2.6597844889663467,2.388435411118961,2.4662498843495158
56,10513336322_10151565536106323,https://www.facebook.com/photo.php?fbid=10151562230976323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Twenty years ago Shane Smith set up a hip little Montreal magazine called Vice. Then along came the internet and Vice re-invented itself as the edgiest, wildest online media brand in the world. It's staffed by twentysomethings and aimed at a global youth who have no interest in mainstream media. Which is why he is courted by everyone from Rupert Murdoch to Google. 

He explains what drives his brand of gonzo journalism in Observer New Review http://gu.com/p/3ehdk?CMP=NECNETTXT766

Photograph: Annie Collinge for the Observer",Photo,,,03/24/2013 11:00:00 AM,1.3952167298774165,1.5260432346438579,,0.68863870590575138,1.4594291293578623,1.6067044784246802,,0.66093431219778631,1.3660041291378566,0.74782976175802507,0.68385365572162271,0.33705512909979063,0.86334774552192717,0.55355110206615854,0.27503099814011156,0.85580973129992743,0.5493312144086876,1.3953376736371546,1.3033641550265591,1.1013886120523553,1.5512586860545576,1.0687625630061692,,1.172878100608884,1.4201228105496275,1.0533791944546553,,0.95905031583533007,0.89340158006008685,0.57391304347826089,0.85594873223739198,0.61502347417840375,0.52280701754385961,0.95650151197953004,0.55932203389830515,0.83682920185235632,0.6064814814814814,0.45565749235474012,0.90632576592461978,1.6208992310467822,1.5531131012923145,,,1.5837666046898491,0.84875821966197496,0.93072866413777611
57,10513336322_10151565356501323,https://www.facebook.com/photo.php?fbid=10151562219936323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Testament of Youth: Vera Brittain's classic, 80 years on

Vera Brittain lost her fiance, brother and two closest male friends in the first world war. She wrote Testament of Youth as a cry of outrage and agony, so that the futility of their deaths would be remembered. Eighty years on, it remains one of the most powerful and widely read war memoirs of all time

http://gu.com/p/3eh7t/tw (via Observer New Review)

Photograph: Hulton Archive/Getty Images",Photo,,,03/24/2013 09:00:01 AM,1.2294986966485215,1.1936622567419546,,1.4136014898477003,1.2302065244680123,1.1969907900530954,,1.3989542000674708,1.0491985845613023,1.4787730450247398,1.5218708523284667,1.0551290997906488,1.6120321185917232,1.6700355282673933,1.0578115313081216,1.6058823529411765,1.6569990729704676,1.0471633014311001,0.98718417132739378,1.1256616393152172,1.1422709951562759,0.68931598862344201,,1.1616811736340975,1.1084946360263455,0.67538203014230958,,0.90263559137442828,0.86458217425169692,,0.85594873223739198,,,0.95650151197953004,,0.90656496867338598,,,0.96297112629490844,1.2109285447329827,1.209156406269273,,,1.0528777147221644,1.7004945383403078,1.6550311265018043
58,10513336322_10151565056836323,https://www.facebook.com/photo.php?fbid=10151562206556323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,Ever wondered what it's really like to be a vicar or a dominatrix? Or what a brain surgeon or a bikini waxer think about their job? In Observer Magazine 15 people with very different careers reveal – anonymously – the trade secrets of their working day http://gu.com/p/3ehyq?CMP=NECNETTXT766,Photo,,,03/24/2013 05:00:01 AM,1.6163427463741971,1.6551598144181294,,1.4008184519325229,1.7359288410999216,1.7966528017948584,,1.3984481678420535,1.5485429444286865,1.2206511595147118,1.2372612383865196,0.8499651081646894,1.3017665225447808,1.2290710910282503,0.9943428394296342,1.3051924473493102,1.233743874983446,1.565299570969968,1.5214112400813167,3.0644696919363055,1.8176635122360074,0.75745856814396961,,3.1127456989906421,1.6886450573786995,0.75463950007876912,,1.5796122849052494,1.5562479136530545,2.2956521739130435,1.3552521593758706,1.2300469483568075,2.0912280701754384,1.434752267969295,2.2372881355932206,1.3249795695995641,1.2129629629629628,1.8226299694189605,1.4161340092572183,1.8154829436164275,1.687556492005686,,,1.679442305731804,1.3073854681810773,1.3327165307498117
59,10513336322_10151564911011323,https://www.facebook.com/photo.php?fbid=10151562228896323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Tom Odell has been dumped by women and even by a band, but it doesn't get him down. In Observer New Review he talks about winning a Brit – and a date with Taylor Swift

http://gu.com/p/3egbq?CMP=NECNETTXT766

Photograph: Katherine Rose for the Observer",Photo,,,03/24/2013 03:00:00 AM,0.96883024066837797,1.1425581112986707,,0.035184995449696548,1.0296445020745417,1.2149419733827176,,0.030867965750453821,0.71129398252556297,0.2388230529485306,0.21741012176120952,0.30774598743893927,0.2529339098208771,0.056293332413507646,0.28560911345319279,0.25112563543936095,0.063038008210832996,0.72572080045603193,0.69981169725415249,0.26396917148362237,0.62339801378073623,0.81340721238187641,,0.25193085693269585,0.6758534901780322,0.80544557055085864,,1.2975386626007406,1.2392344497607657,1.1478260869565218,1.06993591529674,0.61502347417840375,1.5684210526315789,1.1956268899744127,1.1186440677966103,1.1157722691364751,0.6064814814814814,1.3669724770642202,1.1895525677760634,1.2136958522494676,1.1462442800264487,,,0.82948607787071604,0.29483180261942288,0.31869308344017239
60,10513336322_10151564178791323,https://www.facebook.com/photo.php?fbid=10151561993181323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"The epic fantasy series is returning to Sky Atlantic next month. The big question: will the bastard throne-usurper Joffrey finally get what's coming to him? Check out the Guide's infographic for everything you need to know

 http://gu.com/p/3etvm?CMP=SOCNETTXT6967",Photo,,,03/23/2013 02:00:03 PM,1.2653985367936016,1.2221067904903302,,1.4835917865515931,1.3646355603402978,1.3370058159999505,,1.5025221288695401,1.0686992285766099,0.83467450828476353,0.86568757574008881,0.70341939986043267,0.82625077208153186,1.0038977613742197,0.80393676379417234,0.83267973856209154,0.99059727188451863,1.0864360505235366,1.1349690377823369,0.22755963058932963,0.72577894295710821,1.9108613878177414,0.44444444444444442,0.22953700298312291,0.71619114728637578,1.9997269337814421,0.4081632653061224,0.84622086691352649,0.72048514520974749,0.57391304347826089,0.5706324881582614,0.61502347417840375,2.6140350877192984,0.59781344498720634,0.55932203389830515,0.55788613456823755,0.6064814814814814,2.2782874617737003,0.56645360370288733,1.3453529300862808,1.2292256020253205,,,1.0266225223432093,0.7594152491712407,0.74241002392312883
61,10513336322_10151563959946323,https://www.facebook.com/photo.php?fbid=10151562159296323&amp;set=a.10150338151436323.391595.10513336322&amp;type=1,"Experience: I was a whistleblower

'I had been prepared to fight the enemy in Iraq, but I never expected to feel betrayed by my own people'

http://gu.com/p/3eay6?CMP=NECNETTXT766

Photograph: Lance W Clayton/Wonderful Machine",Photo,,,03/23/2013 11:00:00 AM,1.0082107868478174,1.1070324488956365,,0.47461774437540305,1.0391034694496226,1.1504207119889522,,0.43603110090121927,0.64863617552555841,0.57896497684492265,0.54747821570777311,0.24912770411723656,0.64751080914144532,0.59107999034183023,0.17982796032238066,0.64433551198257077,0.58535293338630645,0.65509585670996973,0.61807331628303497,0.55221137023010658,0.6828968783806173,0.53222941057085738,,0.53185403130235798,0.65924386666283186,0.52973796145565299,,0.62056196906991945,0.6340269277845777,0.57391304347826089,0.5706324881582614,1.2300469483568075,,0.59781344498720634,0.55932203389830515,0.55788613456823755,1.2129629629629628,,0.62309896407317611,1.14953092816101,1.1066619619484004,,,0.73559038987140224,0.6581598826150753,0.68084431462218642
